problem_id,source,target,prev_source,prev_target
mawps-122,How many did she start with?,"container ( carla , None , marble , None , None )",Now she has 2778 marbles all together.,"container ( carla , 2778 , marble , None , None )"
mawps-270,Paul got a box of 479 crayons for his birthday.,"container ( paul , 479 , crayon , birthday , None )",,
mawps-270,"At the end of the school year, he only had 134 left.","container ( paul , 134 , crayon , end of school year , None ) transfer ( None , paul , None , crayon , None , None )",Paul got a box of 479 crayons for his birthday.,"container ( paul , 479 , crayon , birthday , None )"
mawps-270,How many crayons had been lost or given away?,"transfer ( None , paul , None , crayon , None , None )","At the end of the school year, he only had 134 left.","container ( paul , 134 , crayon , end of school year , None ) transfer ( None , paul , None , crayon , None , None )"
mawps-335,A restaurant sold 49 hamburgers last week.,"container ( restaurant , 49 , hamburger , last week , None )",,
mawps-335,How many hamburgers on average were sold each day?,"container ( restaurant , 7 , time , None , day ) rate ( restaurant , None , hamburger , None , None , time , None , day )",A restaurant sold 49 hamburgers last week.,"container ( restaurant , 49 , hamburger , last week , None )"
mawps-677,Eugene has 51 pencils.,"container ( eugene , 51 , pencil , None , None )",,
mawps-677,He gets 6 more from Joyce.,"transfer ( eugene , joyce , 6 , pencil , None , None )",Eugene has 51 pencils.,"container ( eugene , 51 , pencil , None , None )"
mawps-677,How many pencils does Eugene have in all?,"container ( eugene , None , pencil , None , None )",He gets 6 more from Joyce.,"transfer ( eugene , joyce , 6 , pencil , None , None )"
mawps-362,At Billy's Restaurant a group with 2 adults and 5 children came in to eat.,"container ( billy's restaurant , 2 , people , adult , None ) container ( billy's restaurant , 5 , people , children , None )",,
mawps-362,"If each meal cost 3 dollars,","container ( billy's restaurant , None , people , None , None ) part ( billy's restaurant , people , None , None , billy's restaurant , people , adult , None , billy's restaurant , people , children , None ) container ( billy's restaurant , None , money , None , dollar ) rate ( billy's restaurant , 3 , money , None , dollar , people , None , None )",At Billy's Restaurant a group with 2 adults and 5 children came in to eat.,"container ( billy's restaurant , 2 , people , adult , None ) container ( billy's restaurant , 5 , people , children , None )"
mawps-362,how much was the bill?,"container ( billy's restaurant , None , money , None , dollar )","If each meal cost 3 dollars,","container ( billy's restaurant , None , people , None , None ) part ( billy's restaurant , people , None , None , billy's restaurant , people , adult , None , billy's restaurant , people , children , None ) container ( billy's restaurant , None , money , None , dollar ) rate ( billy's restaurant , 3 , money , None , dollar , people , None , None )"
mawps-231,For a birthday party Cody bought 4 regular sodas and 44 diet sodas.,"container ( cody , 4 , soda , None , regular ) container ( cody , 44 , soda , None , diet )",,
mawps-231,"If his fridge would only hold 6 on each shelf,","container ( cody , None , soda , None , None ) part ( cody , soda , None , None , cody , soda , None , regular , cody , soda , None , diet ) container ( cody , None , shelf , None , None ) rate ( cody , 6 , soda , None , None , shelf , None , None )",For a birthday party Cody bought 4 regular sodas and 44 diet sodas.,"container ( cody , 4 , soda , None , regular ) container ( cody , 44 , soda , None , diet )"
mawps-231,how many shelves would he fill up?,"container ( cody , None , shelf , None , None )","If his fridge would only hold 6 on each shelf,","container ( cody , None , soda , None , None ) part ( cody , soda , None , None , cody , soda , None , regular , cody , soda , None , diet ) container ( cody , None , shelf , None , None ) rate ( cody , 6 , soda , None , None , shelf , None , None )"
mawps-1660,There are 2 bananas in a pile on the desk.,"container ( desk , 2 , banana , None , None )",,
mawps-1660,Each banana comes in a package of 17.,"rate ( desk , 17 , banana , None , None , package , None , None )",There are 2 bananas in a pile on the desk.,"container ( desk , 2 , banana , None , None )"
mawps-1660,7 bananas are added to the pile.,"transfer ( desk , None , 7 , banana , None , None )",Each banana comes in a package of 17.,"rate ( desk , 17 , banana , None , None , package , None , None )"
mawps-1660,How many bananas are there in the pile?,"container ( desk , None , banana , None , None )",7 bananas are added to the pile.,"transfer ( desk , None , 7 , banana , None , None )"
mawps-374,Kaleb had 10 video games.,"container ( kaleb , 10 , video game , None , None )",,
mawps-374,8 of them weren't working.,"transfer ( None , kaleb , 8 , video game , None , None )",Kaleb had 10 video games.,"container ( kaleb , 10 , video game , None , None )"
mawps-374,"If he wanted to sell the working games for $6 each,","rate ( kaleb , 6 , money , None , $ , video game , None , None )",8 of them weren't working.,"transfer ( None , kaleb , 8 , video game , None , None )"
mawps-374,how much money could he earn?,"container ( kaleb , None , money , None , $ )","If he wanted to sell the working games for $6 each,","rate ( kaleb , 6 , money , None , $ , video game , None , None )"
mawps-118,"Keith spent $136.01 on speakers, $139.38 on a CD player, and $112.46 on new tires.","container ( keith , 136.01 , money , speakers , $ ) container ( keith , 139.38 , money , CD player , $ ) container ( keith , 112.46 , money , new tires , $ )",,
mawps-118,"He wanted 3 CD's for $6.16, but didn't buy them.",,"Keith spent $136.01 on speakers, $139.38 on a CD player, and $112.46 on new tires.","container ( keith , 136.01 , money , speakers , $ ) container ( keith , 139.38 , money , CD player , $ ) container ( keith , 112.46 , money , new tires , $ )"
mawps-118,"In total,",,"He wanted 3 CD's for $6.16, but didn't buy them.",
mawps-118,how much did he spend?,"container ( keith , None , money , None , $ ) part ( keith , money , None , $ , keith , money , speakers , $ , keith , money , CD player , $ , keith , money , new tires , $ )","In total,",
mawps-266,Karen has 639 crayons.,"container ( karen , 639 , crayon , None , None )",,
mawps-266,Cindy has 504 crayons.,"container ( cindy , 504 , crayon , None , None )",Karen has 639 crayons.,"container ( karen , 639 , crayon , None , None )"
mawps-266,How many more crayons does Karen have than Cindy?,"difference ( karen , cindy , None , crayon , None , None , crayon , None , None )",Cindy has 504 crayons.,"container ( cindy , 504 , crayon , None , None )"
mawps-289,You have 24 cookies and want to share them equally with 6 people.,"container ( world , 24 , cookie , None , None ) container ( world , 6 , people , None , None ) rate ( world , None , cookie , None , None , people , None , None )",,
mawps-289,How many cookies would each person get?,"rate ( world , None , cookie , None , None , people , None , None )",You have 24 cookies and want to share them equally with 6 people.,"container ( world , 24 , cookie , None , None ) container ( world , 6 , people , None , None ) rate ( world , None , cookie , None , None , people , None , None )"
mawps-323,There are 5 flowers and 3 bees.,"container ( world , 5 , flower , None , None ) container ( world , 3 , bee , None , None )",,
mawps-323,How many fewer bees are there than flowers?,"difference ( world , world , None , flower , None , None , bee , None , None )",There are 5 flowers and 3 bees.,"container ( world , 5 , flower , None , None ) container ( world , 3 , bee , None , None )"
mawps-138,Maria had 14 bottles of water in her fridge.,"container ( maria , 14 , water , None , bottle )",,
mawps-138,"If she drank 8 of them and then bought 45 more,","transfer ( None , maria , 8 , water , None , bottle ) transfer ( maria , None , 45 , water , None , bottle )",Maria had 14 bottles of water in her fridge.,"container ( maria , 14 , water , None , bottle )"
mawps-138,how many bottles would she have?,"container ( maria , None , water , None , bottle )","If she drank 8 of them and then bought 45 more,","transfer ( None , maria , 8 , water , None , bottle ) transfer ( maria , None , 45 , water , None , bottle )"
mawps-354,There are 397 butterflies.,"container ( world , 397 , butterfly , None , None )",,
mawps-354,Each butterfly has 12 black dots and 17 yellow dots.,"rate ( world , 12 , dot , black , None , butterfly , None , None ) rate ( world , 17 , dot , yellow , None , butterfly , None , None )",There are 397 butterflies.,"container ( world , 397 , butterfly , None , None )"
mawps-354,How many black dots are there in all?,"container ( world , None , dot , black , None )",Each butterfly has 12 black dots and 17 yellow dots.,"rate ( world , 12 , dot , black , None , butterfly , None , None ) rate ( world , 17 , dot , yellow , None , butterfly , None , None )"
mawps-211,Jason grew 37 watermelons and 30 pumpkins.,"container ( jason , 37 , watermelon , None , None ) container ( jason , 30 , pumpkin , None , None )",,
mawps-211,Sandy grew 11 watermelons.,"container ( sandy , 11 , watermelon , None , None )",Jason grew 37 watermelons and 30 pumpkins.,"container ( jason , 37 , watermelon , None , None ) container ( jason , 30 , pumpkin , None , None )"
mawps-211,How many watermelons did they grow in total?,"container ( they , None , watermelon , None , None ) part ( they , watermelon , None , None , jason , watermelon , None , None , sandy , watermelon , None , None )",Sandy grew 11 watermelons.,"container ( sandy , 11 , watermelon , None , None )"
mawps-84,The school cafeteria ordered 25 red apples and 17 green apples for students lunches.,"container ( school cafeteria , 25 , apple , red , None ) container ( school cafeteria , 17 , apple , green , None )",,
mawps-84,"But, if only 10 students wanted fruit,","container ( school cafeteria , None , apple , None , None ) part ( school cafeteria , apple , None , None , school cafeteria , apple , red , None , school cafeteria , apple , green , None ) container ( school cafeteria , None , apple , None , None ) transfer ( None , school cafeteria , 10 , apple , None , None )",The school cafeteria ordered 25 red apples and 17 green apples for students lunches.,"container ( school cafeteria , 25 , apple , red , None ) container ( school cafeteria , 17 , apple , green , None )"
mawps-84,how many extra did the cafeteria end up with?,"container ( school cafeteria , None , apple , None , None )","But, if only 10 students wanted fruit,","container ( school cafeteria , None , apple , None , None ) part ( school cafeteria , apple , None , None , school cafeteria , apple , red , None , school cafeteria , apple , green , None ) container ( school cafeteria , None , apple , None , None ) transfer ( None , school cafeteria , 10 , apple , None , None )"
mawps-246,A recipe calls for 0.6667 cup of diced green pepper.,"container ( recipe , 0.6667 , green pepper , diced , cup )",,
mawps-246,Give the number of cups of diced green pepper that should be used to make 0.5 of this recipe.,"explicit ( recipe , recipe , 0.5 , green pepper , diced , cup , green pepper , diced , cup ) container ( recipe , None , green pepper , diced , cup )",A recipe calls for 0.6667 cup of diced green pepper.,"container ( recipe , 0.6667 , green pepper , diced , cup )"
